caseid,wgt,month,year,trips,des_name,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,days_recreation,travel_others,travel_others_num,mode_chosen,car_rental,travel_mode,travel_mode_other
94031777,3854.149,8,2012,1,"","","FERNANDINA BEACH","","FL","NASSAU","",81,"30.6699N,81.4636W","30.6699N,81.4636W",5,5,1,-1,"Car",-1,1,"-1"
94031777,1943.549,7,2012,1,"","","ORMOND BEACH","","FL","VOLUSIA","",76,"29.2853N,81.0554W","29.3802N,81.0805W",4,3,1,-1,"Plane",2,2,"-1"
94032411,31225.42,8,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",7,5,2,2,"Plane",2,2,"-1"
94044197,5770.64,1,2012,1,"","","STUART","","FL","MARTIN","",69,"27.1999N,80.2553W","27.3546N,80.2472W",30,15,2,1,"Car",-1,1,"-1"
94046865,3251.013,5,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",5,5,2,0,"Car",-1,1,"-1"
94055102,231987.8,3,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",6,6,2,4,"Car",-1,1,"-1"
94057227,24506.64,7,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",5,5,2,6,"Plane",2,2,"-1"
94065110,5016.642,6,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",14,10,2,1,"Car",-1,1,"-1"
94070486,5436.857,3,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",10,8,2,1,"Plane",1,2,"-1"
94077421,2549.119,2,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",22,4,2,1,"",2,91,"TRAIN"
94078129,10919.89,4,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",4,4,2,1,"Car",-1,1,"-1"
94083020,2926.66,5,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",7,3,2,3,"Car",-1,1,"-1"
94085444,3331.461,6,2012,1,"","","SANTA ROSA BEACH","","FL","","",28,"30.3741N,86.2332W","30.3741N,86.2332W",7,5,2,3,"Plane",2,2,"-1"
94092657,1202.347,7,2012,1,"","","CAPE CORAL","","FL","LEE","",57,"26.6298N,81.9569W","26.4486N,81.9427W",7,5,2,3,"Plane",2,2,"-1"
94093056,2436.539,6,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",4,1,2,3,"Car",-1,1,"-1"
94097344,995.7603,7,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",3,2,2,2,"Car",-1,1,"-1"
94102369,2854.657,5,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",10,9,2,1,"Plane",1,2,"-1"
94107092,2332.748,2,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",5,3,1,-1,"Plane",2,2,"-1"
94113721,9757.719,3,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,7,2,2,"Car",-1,1,"-1"
94121883,16028.94,3,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",10,4,2,3,"Plane",1,2,"-1"
94125966,4516.988,2,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",6,1,2,1,"Car",-1,1,"-1"
94130755,5265.627,3,2012,1,"","","ISLAMORADA","","FL","MONROE","",62,"24.9244N,80.6279W","24.9602N,80.5678W",4,3,2,1,"Car",-1,1,"-1"
94143344,18325.52,3,2012,1,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",10,6,2,2,"Car",-1,1,"-1"
94147539,2177.155,8,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",5,4,2,1,"Car",-1,1,"-1"
94156812,3215.572,4,2012,1,"","","ANNA MARIA","","FL","MANATEE","",51,"27.5266N,82.7363W","27.5039N,82.7145W",9,7,1,-1,"Car",-1,1,"-1"
94168721,3756.632,6,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",9,7,2,2,"Car",-1,1,"-1"
94176212,2936.239,7,2012,1,"","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",13,8,2,2,"Car",-1,1,"-1"
94176735,4006.532,7,2012,1,"","","SAINT AUGUSTINE BEACH","","FL","ST. JOHNS","",78,"29.8545N,81.2797W","29.8545N,81.2797W",6,5,2,4,"Car",-1,1,"-1"
94184516,2168.894,8,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",5,4,1,-1,"Plane",2,2,"-1"
94184516,3735.217,6,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",7,5,1,-1,"Plane",2,2,"-1"
94186435,9085.85,5,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",3,2,2,3,"Plane",1,2,"-1"
94194793,602.1395,8,2012,1,"LONG BOAT","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",14,12,2,1,"Car",-1,1,"-1"
94195772,2389.084,8,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",10,9,2,1,"Car",-1,1,"-1"
94198326,16904.11,3,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",7,2,1,-1,"Car",-1,1,"-1"
94216707,3536.521,4,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",5,2,2,1,"Plane",1,2,"-1"
94221309,4023.944,7,2012,1,"FORT MORGAN","51 ALABAMA 180","GULF SHORES","","AL","","36542",20,"30.2278N,88.0230W","30.2773N,87.6830W",6,3,2,3,"Car",-1,1,"-1"
94223107,3115.437,6,2012,1,"","","POMPANO BEACH","","FL","BROWARD","",65,"26.2314N,80.1252W","26.2212N,80.0897W",7,3,2,4,"Car",-1,1,"-1"
94231241,12597.19,5,2012,1,"","","NORTH PORT","","FL","SARASOTA","",54,"27.0751N,82.2078W","26.9055N,82.3502W",10,4,2,1,"Plane",2,2,"-1"
94233544,38313.69,6,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",9,4,2,1,"Plane",1,2,"-1"
94233544,38313.69,3,2012,1,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",7,3,2,0,"Plane",2,2,"-1"
94242452,32815.71,6,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",7,7,2,1,"Plane",1,2,"-1"
94243619,1491.138,6,2012,1,"","","NAVARRE","MARY ESTHER","FL","","",25,"30.4015N,86.8647W","30.3815N,86.8403W",7,7,2,6,"Car",-1,1,"-1"
94246496,1440.779,7,2012,1,"","","SEA ISLAND","","GA","","",82,"31.2017N,81.3316W","31.1352N,81.4005W",9,4,2,1,"Plane",1,2,"-1"
94246496,2881.558,5,2012,1,"NAVARRE BEACH","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",4,3,1,-1,"Plane",2,2,"-1"
94249732,20903.71,4,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",14,2,2,1,"Plane",1,2,"-1"
94253560,20020.16,5,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",4,3,2,1,"Plane",1,2,"-1"
94259535,2926.66,6,2012,1,"","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",8,8,2,1,"Car",-1,1,"-1"
94259535,1514.559,1,2012,.16743381,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94259535,2926.66,4,2012,.11976746,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94259535,2926.66,6,2012,.2399104,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94259535,2926.66,3,2012,.16743381,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94259535,2926.66,5,2012,.14889303,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94259535,2302.073,2,2012,.15656149,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",,,,,"",,,""
94266104,2491.36,6,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",3,3,2,2,"Car",-1,1,"-1"
94270736,2854.657,5,2012,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",5,2,2,2,"Plane",1,2,"-1"
94272525,8221.806,5,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",7,4,2,1,"Car",-1,1,"-1"
94272909,1383.909,5,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",6,1,2,4,"Car",-1,1,"-1"
94297555,7415.588,8,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",4,4,2,5,"Plane",2,2,"-1"
94304725,26606,5,2012,1,"JEKYLL ISLAND","","","","GA","","",82,"31.0685N,81.4134W","31.1352N,81.4005W",4,2,2,1,"Car",-1,1,"-1"
94310632,3785.05,1,2012,1,"","","POMPANO BEACH","","FL","BROWARD","",65,"26.2314N,80.1252W","26.2212N,80.0897W",27,21,2,1,"",2,91,"TRAIN"
94320583,2112.338,1,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",5,1,2,1,"Plane",1,2,"-1"
94325654,5164.605,6,2012,1,"","","HOLLYWOOD","","FL","BROWARD","",64,"26.0104N,80.1600W","26.0088N,80.1250W",6,2,2,19,"Plane",2,2,"-1"
94325690,25839.04,4,2012,1,"","","MOBILE","","AL","MOBILE","",19,"30.6863N,88.0532W","30.5363N,87.8862W",5,1,2,2,"Car",-1,1,"-1"
94340741,3331.461,5,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",3,2,2,1,"Car",-1,1,"-1"
94340741,3331.461,4,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",5,5,2,4,"Car",-1,1,"-1"
94341421,2491.36,4,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,2,2,1,"Plane",2,2,"-1"
94347946,4003.532,2,2012,1,"","","KEY LARGO","","FL","MONROE","",62,"25.1662N,80.3785W","24.9602N,80.5678W",4,3,2,4,"Plane",1,2,"-1"
94349623,616.8896,1,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",10,1,2,1,"Car",-1,1,"-1"
94361102,8808.67,2,2012,1,"","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",4,1,2,1,"Car",-1,1,"-1"
94373413,10471.88,5,2012,1,"","","SEA ISLAND","BRUNSWICK","GA","","",82,"31.2017N,81.3316W","31.1352N,81.4005W",6,6,2,3,"Plane",1,2,"-1"
94376731,2900.496,6,2012,1,"SEAGROVE BEACH","","SANTA ROSA BEACH","DESTIN","FL","","",28,"30.3176N,86.1291W","30.3741N,86.2332W",7,6,2,3,"Car",-1,1,"-1"
94382077,2810.105,6,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,2,2,4,"Car",-1,1,"-1"
94386392,3105.034,2,2012,.31858407,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",,,,,"",,,""
94386392,4036.814,3,2012,.34070796,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",,,,,"",,,""
94386392,2107.706,1,2012,.34070796,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",,,,,"",,,""
94394306,13476.45,2,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",8,7,2,2,"Plane",1,2,"-1"
94394810,2863.793,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",11,8,2,4,"Car",-1,1,"-1"
94408472,2708.573,8,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",4,2,2,1,"Car",-1,1,"-1"
94408472,3286.268,6,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",4,3,2,3,"Car",-1,1,"-1"
94411043,8434.306,3,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",7,5,2,3,"Plane",1,2,"-1"
94412778,12966.45,4,2012,1,"","","PALM BEACH","","FL","PALM BEACH","",67,"26.7028N,80.0366W","26.7159N,80.0331W",10,8,2,2,"Plane",1,2,"-1"
94450305,3882.211,7,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",3,2,2,3,"Car",-1,1,"-1"
94450305,5726.496,2,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",3,2,2,2,"Car",-1,1,"-1"
94457238,12873.9,3,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",13,5,1,-1,"Plane",1,2,"-1"
94457238,9263.879,2,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",8,2,1,-1,"Plane",2,2,"-1"
94467095,2121.846,2,2012,1,"","","PUNTA GORDA","","FL","CHARLOTTE","",56,"26.9329N,82.0528W","26.9834N,82.1016W",8,4,2,0,"Plane",2,2,"-1"
94469651,6796.098,4,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",6,1,2,0,"Plane",2,2,"-1"
94471449,3795.196,4,2012,1,"","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",10,4,2,3,"Car",-1,1,"-1"
94474598,26249.6,6,2012,1,"","","JACKSONVILLE","","FL","DUVAL","",-1,"","",10,8,2,3,"Car",-1,1,"-1"
94475700,6176.59,7,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",6,4,2,6,"Car",-1,1,"-1"
94497047,2628.524,2,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",21,1,2,1,"Car",-1,1,"-1"
94497814,1663.05,5,2012,1,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",10,2,2,5,"Car",-1,1,"-1"
94515585,25754.55,5,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",7,4,2,3,"Plane",1,2,"-1"
94515905,4062.743,6,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",7,4,2,5,"Car",-1,1,"-1"
94517619,1777.799,2,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",14,5,2,1,"Car",-1,1,"-1"
94519547,5112.627,3,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",8,5,2,5,"Plane",1,2,"-1"
94520516,127573,4,2012,1,"","","REDINGTON BEACH","","FL","PINELLAS","",45,"27.8147N,82.8180W","27.8506N,82.8443W",10,9,2,2,"Plane",2,2,"-1"
94523638,3247.938,6,2012,1,"","","ENGLEWOOD","","FL","SARASOTA","",54,"26.9504N,82.3531W","26.9055N,82.3502W",8,6,2,2,"Car",-1,1,"-1"
94530168,1008.293,4,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",8,4,1,-1,"Plane",2,2,"-1"
94536003,9914.404,4,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",10,8,2,7,"Car",-1,1,"-1"
94561984,605.9597,7,2012,1,"","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",12,6,2,1,"Car",-1,1,"-1"
94561984,624.5977,1,2012,1,"","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",14,5,2,1,"Car",-1,1,"-1"
94564266,2551.174,2,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",5,2,2,4,"Car",-1,1,"-1"
94568536,2881.558,5,2012,1,"","","FLAGLER BEACH","","FL","FLAGLER","",77,"29.4810N,81.1275W","29.4810N,81.1275W",5,5,2,1,"Car",-1,1,"-1"
94575963,40985.23,3,2012,1,"","","SAINT PETERSBURG","","FL","","",-1,"","",10,4,2,3,"Plane",1,2,"-1"
94595747,1495.675,6,2012,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",5,3,2,5,"Car",-1,1,"-1"
94595747,1495.675,4,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,7,1,-1,"Plane",2,2,"-1"
94600089,993.6652,6,2012,1,"","","REDINGTON SHORES","","FL","PINELLAS","",45,"27.8277N,82.8299W","27.8506N,82.8443W",8,6,2,2,"Car",-1,1,"-1"
94614714,5781.561,6,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",5,4,2,4,"Car",-1,1,"-1"
94618262,4184.79,6,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",7,4,1,-1,"Plane",2,2,"-1"
94622401,2209.51,5,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",14,10,2,1,"Plane",1,2,"-1"
94647936,28308,4,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",3,1,2,3,"Car",-1,1,"-1"
94647936,28308,3,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",5,2,1,-1,"Plane",2,2,"-1"
94655137,14033.03,5,2012,1,"","","PALM BEACH","","FL","PALM BEACH","",67,"26.7028N,80.0366W","26.7159N,80.0331W",5,5,2,1,"Plane",2,2,"-1"
94658512,15157.41,6,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",6,2,2,1,"Plane",1,2,"-1"
94665471,2954.686,3,2012,1,"","","INDIAN SHORES","","FL","PINELLAS","",45,"27.8506N,82.8443W","27.8506N,82.8443W",7,5,2,3,"Car",-1,1,"-1"
94669497,6778.791,1,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",2,2,2,3,"Plane",2,2,"-1"
94673971,28148.85,4,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",2,2,2,3,"Car",-1,1,"-1"
94679722,8204.599,7,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",7,1,2,3,"Car",-1,1,"-1"
94689123,6642.425,3,2012,1,"","","LAKE CHARLES","","LA","CALCASIEU","",9,"30.2240N,93.2201W","29.7708N,93.4594W",9,2,1,-1,"Plane",2,2,"-1"
94690633,2954.686,3,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",8,7,2,4,"Car",-1,1,"-1"
94692431,7894.792,8,2012,1,"","","JACKSONVILLE","","FL","DUVAL","",-1,"","",13,4,2,3,"Car",-1,1,"-1"
94694864,7938.896,2,2012,1,"","","SULPHUR","","LA","","",9,"30.2379N,93.3774W","29.7708N,93.4594W",5,1,1,-1,"Car",-1,1,"-1"
94710858,6688.694,3,2012,1,"","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",7,2,1,-1,"Car",-1,1,"-1"
94719495,3817.264,4,2012,1,"","","JACKSONVILLE BEACH","","FL","DUVAL","",79,"30.2887N,81.3917W","30.2887N,81.3917W",8,5,2,4,"Car",-1,1,"-1"
94719945,13892.06,3,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",6,5,2,1,"Plane",1,2,"-1"
94726149,3251.013,3,2012,1,"","","MELBOURNE","","FL","BREVARD","",72,"28.0793N,80.6068W","28.0683N,80.5646W",14,6,2,1,"Car",-1,1,"-1"
94727454,6923.07,3,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",8,4,1,-1,"Car",-1,1,"-1"
94732131,80054.45,3,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",3,1,2,4,"Plane",2,2,"-1"
94739514,2896.681,6,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",7,2,2,3,"Plane",1,2,"-1"
94739756,10313.51,6,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",4,1,2,2,"Car",-1,1,"-1"
94757545,18453.83,5,2012,1,"","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"","",8,1,1,-1,"Plane",1,2,"-1"
94764365,2066.878,1,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",5,3,2,1,"Car",-1,1,"-1"
94765296,8721.41,6,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",4,2,1,-1,"Car",-1,1,"-1"
94765296,8721.41,4,2012,1,"","","SOUTH BEACH","ORCHID ISLAND","FL","","",71,"27.5911N,80.3442W","27.6388N,80.3942W",7,6,2,1,"Car",-1,1,"-1"
94765296,8721.41,5,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",3,2,1,-1,"Car",-1,1,"-1"
94765296,8721.41,3,2012,.1911375,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,4418.438,1,2012,.1911375,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,8721.41,4,2012,.136723,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,4360.705,7,2012,.39882784,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,8721.41,6,2012,.27387464,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,8721.41,5,2012,.16997189,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,5131.121,8,2012,.42793098,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94765296,6438.736,2,2012,.17872598,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,,,,"",,,""
94780927,2416.522,1,2012,1,"","","VERO BEACH","","FL","INDIAN RIVER","",71,"27.6388N,80.3942W","27.6388N,80.3942W",-8,-1,2,1,"Car",-1,1,"-1"
94787270,8711.92,1,2012,1,"","","HALLANDALE BEACH","","FL","BROWARD","",64,"25.9815N,80.1478W","26.0088N,80.1250W",5,4,2,0,"Plane",2,2,"-1"
94794791,18062.79,6,2012,1,"","","ISLAMORADA","","FL","MONROE","",62,"24.9244N,80.6279W","24.9602N,80.5678W",7,4,2,4,"Plane",1,2,"-1"
94799077,3801.553,5,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",29,10,2,1,"Plane",2,2,"-1"
94812725,3823.458,1,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",30,10,2,1,"Car",-1,1,"-1"
94817270,7526.507,6,2012,1,"","","ANNA MARIA","","FL","MANATEE","",51,"27.5266N,82.7363W","27.5039N,82.7145W",7,6,2,6,"Plane",1,2,"-1"
94825631,28239.54,4,2012,1,"","","INDIAN ROCKS BEACH","","FL","PINELLAS","",45,"27.8980N,82.8461W","27.8506N,82.8443W",7,7,2,3,"Plane",1,2,"-1"
94850473,18634.68,7,2012,.2115232,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,37269.35,3,2012,.1013721,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,19885.83,1,2012,.1013721,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,25839.79,8,2012,.18303097,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,31600.57,2,2012,.0947895,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,37269.35,6,2012,.14525275,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,37269.35,5,2012,.09014666,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94850473,37269.35,4,2012,.07251271,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,,,,"",,,""
94853027,8434.306,3,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",9,7,2,3,"Plane",1,2,"-1"
