caseid,wgt,month,year,trips_single,trips_md,des_name,des_direction,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,es_origin,es_origin_zip,es_origin_city,es_origin_state,md_days_rec,travel_others,travel_others_num
93055561,979.41562,6,2012,1,0,"","","","EASTPOINT","","FL","FRANKLIN","",35,"29.7441N,84.8653W","29.6584N,84.8803W",1,0,"-1","-1","-1",-1,2,2
93060190,11254.827,9,2012,0,1,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",3,0,"-1","-1","-1",2,2,1
93062091,667.7435,9,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,0,"-1","-1","-1",5,2,1
93063409,21152.875,10,2012,1,0,"BAREFOOT BEACH PRESERVE COUNTY PARK","","","BONITA SPRINGS","","FL","","",58,"26.3007N,81.8345W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,2,4
93063409,27251.414,11,2012,1,0,"BAREFOOT BEACH PRESERVE COUNTY PARK","","","BONITA SPRINGS","","FL","","",58,"26.3007N,81.8345W","26.2543N,81.8238W",1,0,"-1","-1","-1",-1,2,4
93064451,209.1787,7,2012,0,1,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",4,0,"-1","-1","-1",4,1,-1
93067984,364.53291,6,2012,0,1,"MOBILE POINT","","","GULF SHORES","","AL","BALDWIN","",20,"30.2249N,88.0286W","30.2773N,87.6830W",3,0,"-1","-1","-1",2,2,1
93069483,807.69857,6,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",3,2,3
93070032,713.21586,7,2012,1,0,"DESTIN BEACH","","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",1,0,"-1","-1","-1",-1,2,3
93070452,18947.952,6,2012,1,0,"FORT LAUDERDALE BEACH","","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,2
93070452,29120.973,8,2012,1,0,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,2
93070452,17317.279,7,2012,1,0,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,2
93071749,122.35475,9,2012,1,0,"","","","BAY SAINT LOUIS","","MS","","",14,"30.2979N,89.3361W","30.2979N,89.3361W",1,0,"-1","-1","-1",-1,2,3
93073079,6254.7651,8,2012,0,1,"","","","JACKSONVILLE","","FL","DUVAL","",-1,"30.3314N,81.6562W","",3,0,"-1","-1","-1",1,2,2
93073529,4902.8697,9,2012,0,1,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",2,0,"-1","-1","-1",1,2,1
93074795,13500.388,6,2012,1,0,"","","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",1,0,"-1","-1","-1",-1,2,1
93074795,17138.493,5,2012,1,0,"","","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",1,0,"-1","-1","-1",-1,2,1
93075233,2226.2966,10,2012,0,1,"JEKYLL ISLAND","","","","","GA","GLYNN","",82,"31.0563N,81.4059W","31.1352N,81.4005W",7,0,"-1","-1","-1",6,2,4
93075514,2472.0054,6,2012,0,1,"","","","PERDIDO KEY","","FL","","",22,"30.3085N,87.4268W","30.3085N,87.4268W",7,0,"-1","-1","-1",7,2,4
93075747,1695.4545,8,2012,1,0,"BRADENTON BEACH","","","","","FL","","",51,"27.4633N,82.6986W","27.5039N,82.7145W",1,0,"-1","-1","-1",-1,2,1
93075747,708.00965,6,2012,1,0,"BRADENTON BEACH","","","","","FL","","",51,"27.4633N,82.6986W","27.5039N,82.7145W",1,0,"-1","-1","-1",-1,2,1
93076922,1293.3156,9,2012,1.4704767,0,"LONG BEACH HARBOR","","","","","MS","HARRISON","",15,"30.3393N,89.1625W","30.3803N,89.0923W",,0,"-1","-1","-1",,,
93076922,1293.3156,9,2012,1.4704767,0,"GULFPORT BEACH","","","GULFPORT","","MS","HARRISON","",15,"30.3751N,89.0529W","30.3803N,89.0923W",,0,"-1","-1","-1",,3,
93076922,1121.4352,8,2012,1.5295233,0,"LONG BEACH HARBOR","","","","","MS","HARRISON","",15,"30.3393N,89.1625W","30.3803N,89.0923W",,0,"-1","-1","-1",,,
93076922,1121.4352,8,2012,1.5295233,0,"GULFPORT BEACH","","","GULFPORT","","MS","HARRISON","",15,"30.3751N,89.0529W","30.3803N,89.0923W",,0,"-1","-1","-1",,3,
93076922,1293.3156,9,2012,1,0,"GULFPORT BEACH","","","GULFPORT","","MS","HARRISON","",15,"30.3751N,89.0529W","30.3803N,89.0923W",1,0,"-1","-1","-1",-1,3,-1
93078113,34977.997,7,2012,0,1,"PADRE ISLAND NATIONAL SEASHORE","","20420 PARK ROAD 22","CORPUS CHRISTI","","TX","NUECES","",2,"27.4241N,97.2991W","27.8628N,97.3391W",4,0,"-1","-1","-1",4,2,1
93078373,9507.9445,5,2012,1,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",1,0,"-1","-1","-1",-1,2,1
93078766,6846.8776,7,2012,1,0,"","","","SAINT PETE BEACH","","FL","","",46,"27.7247N,82.7437W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
93081935,36527.298,5,2012,1,0,"","","","FORT LAUDERDALE","FORT LAUDERDALE","FL","BROWARD","",64,"26.1288N,80.1050W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,4
93082781,7641.0559,9,2012,1,0,"","","","CYPREMORT POINT","","LA","","",10,"29.7197N,91.8716W","29.7920N,91.4983W",1,0,"-1","-1","-1",-1,2,1
93085175,730.81359,9,2012,0,1,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",7,0,"-1","-1","-1",1,2,2
93085175,371.93377,7,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,0,"-1","-1","-1",2,2,1
93090508,760.47716,8,2012,0,1,"","","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",4,0,"-1","-1","-1",3,2,1
93090683,3034.6888,5,2012,0,1,"","","","EDGEWATER","","FL","","",74,"28.9936N,80.9051W","29.0269N,80.9228W",2,0,"-1","-1","-1",2,1,-1
93091224,470.63019,9,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",4,0,"-1","-1","-1",3,2,1
93092342,4611.552,12,2012,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
93092342,4880.4711,11,2012,4.5689143,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",,0,"-1","-1","-1",,3,
93092342,4611.552,12,2012,4.4310857,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",,0,"-1","-1","-1",,3,
93092342,4611.552,12,2012,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
93092342,4880.4711,11,2012,1.5229714,0,"DUNEDIN CAUSEWAY","","","DUNEDIN","","FL","","",43,"28.0513N,82.7934W","28.0598N,82.8137W",,0,"-1","-1","-1",,,
93092342,4120.4777,1,2013,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
93092342,4611.552,12,2012,1.4770286,0,"DUNEDIN CAUSEWAY","","","DUNEDIN","","FL","","",43,"28.0513N,82.7934W","28.0598N,82.8137W",,0,"-1","-1","-1",,,
93093134,15844.007,5,2012,1,0,"AMELIA ISLAND","","","","","FL","","",81,"30.5182N,81.4370W","30.6699N,81.4636W",1,0,"-1","-1","-1",-1,2,3
93093134,14402.295,4,2012,1,0,"AMELIA ISLAND","","","","","FL","","",81,"30.5182N,81.4370W","30.6699N,81.4636W",1,0,"-1","-1","-1",-1,2,3
93093134,15844.007,5,2012,1,0,"","","","JACKSONVILLE BEACH","","FL","","",79,"30.2887N,81.3917W","30.2887N,81.3917W",1,0,"-1","-1","-1",-1,2,3
93093479,142.88149,10,2012,0,1,"","","","JACKSONVILLE","","FL","DUVAL","",-1,"30.3314N,81.6562W","",7,0,"-1","-1","-1",7,1,-1
93095660,733.23879,11,2012,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,1
93101123,1757.868,8,2012,0,1,"GULF SHORES PUBLIC BEACHES","","","","","AL","BALDWIN","",20,"30.2463N,87.6923W","30.2773N,87.6830W",6,0,"-1","-1","-1",6,2,3
93101187,387.03083,6,2012,1,0,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",1,0,"-1","-1","-1",-1,2,1
93102568,352.55679,6,2012,1,0,"OKOLOSA","","","FORT WALTON BEACH","","FL","OKALOOSA","",26,"30.3946N,86.5451W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,2,1
93104320,76.340663,7,2012,1,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",1,0,"-1","-1","-1",-1,2,1
93104487,18113.092,6,2012,2.4837355,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",,0,"-1","-1","-1",,,
93104487,15440.135,7,2012,1,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,1
93104487,15440.135,7,2012,1,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,1
93104487,15440.135,7,2012,1,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,1
93104487,15440.135,7,2012,1.5162645,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",,0,"-1","-1","-1",,,
93104508,4564.5851,7,2012,1,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",1,0,"-1","-1","-1",-1,2,1
93104508,4351.9568,8,2012,1,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",1,0,"-1","-1","-1",-1,2,1
93104508,4564.5851,7,2012,0,.6095209,"SINGER ISLAND","","","","","FL","","",67,"26.7850N,80.0375W","26.7159N,80.0331W",,0,"-1","-1","-1",,,
93107189,3833.3041,9,2012,1,0,"SKYWAY FISHING PIER STATE PARK","","4905 34TH ST S #5000","SAINT PETERSBURG","","FL","","33711",46,"27.7236N,82.6794W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,1,-1
93107189,8120.9117,11,2012,1,0,"SKYWAY FISHING PIER STATE PARK","","4905 34TH ST S #5000","SAINT PETERSBURG","","FL","","33711",46,"27.7236N,82.6794W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,2
93107189,3939.7283,10,2012,1,0,"SKYWAY FISHING PIER STATE PARK","","4905 34TH ST S #5000","SAINT PETERSBURG","","FL","","33711",46,"27.7236N,82.6794W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
93107189,3833.3041,9,2012,2,0,"SKYWAY FISHING PIER STATE PARK","","4905 34TH ST S #5000","SAINT PETERSBURG","","FL","","33711",46,"27.7236N,82.6794W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
93107880,708.56439,8,2012,1,0,"","","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",1,0,"-1","-1","-1",-1,1,-1
93107880,708.56439,8,2012,1,0,"DOG ISLAND","","","","CARRABELLE","FL","","",36,"29.7979N,84.6086W","29.7967N,84.7461W",1,0,"-1","-1","-1",-1,2,1
93110808,238.92144,5,2012,0,1,"","","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",10,0,"-1","-1","-1",10,2,3
93111104,957.30273,8,2012,1,0,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",1,0,"-1","-1","-1",-1,1,-1
93112222,8526.3848,7,2012,2.0234829,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",,0,"-1","-1","-1",,,
93112222,8500.6731,8,2012,1.9765171,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",,0,"-1","-1","-1",,,
93112222,8500.6731,8,2012,1,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",1,0,"-1","-1","-1",-1,2,2
93112222,24175.602,9,2012,1,0,"","","","NEW SMYRNA BEACH","","FL","","",74,"29.0269N,80.9228W","29.0269N,80.9228W",1,0,"-1","-1","-1",-1,2,4
93112521,516.10307,6,2012,.76997717,0,"MUSTANG ISLAND STATE PARK","","","","","TX","","",2,"27.6528N,97.1817W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,730.20645,5,2012,10.955206,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,516.10307,6,2012,1,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,1,-1
93112521,980.95548,4,2012,9.9551825,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,516.10307,6,2012,1,0,"MUSTANG ISLAND STATE PARK","","","","","TX","","",2,"27.6528N,97.1817W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,2,3
93112521,980.95548,4,2012,.58559897,0,"MUSTANG ISLAND STATE PARK","","","","","TX","","",2,"27.6528N,97.1817W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,730.20645,5,2012,.64442386,0,"MUSTANG ISLAND STATE PARK","","","","","TX","","",2,"27.6528N,97.1817W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,516.10307,6,2012,13.089612,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",,0,"-1","-1","-1",,,
93112521,516.10307,6,2012,1,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,1,-1
93113836,977.83069,6,2012,1,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,1,-1
93113836,977.83069,6,2012,1,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,1
93113836,977.83069,6,2012,1,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,2,1
93114516,1983.7629,7,2012,2,0,"BAREFOOT BEACH PRESERVE COUNTY PARK","","","","","FL","","",58,"26.3007N,81.8345W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
93114516,1983.7629,7,2012,1,0,"PELICAN BEACH PARK","","","","","FL","","",72,"28.1728N,80.5884W","28.0683N,80.5646W",,0,"-1","-1","-1",,,
93114516,1983.7629,7,2012,1,0,"","","","SANIBEL ISLAND","","FL","","",57,"26.4490N,82.0220W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,1
93115429,7194.2648,10,2012,1,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",1,0,"-1","-1","-1",-1,1,-1
93115429,2863.3777,9,2012,1,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",1,0,"-1","-1","-1",-1,1,-1
93115429,2863.3777,9,2012,2.4507944,0,"PASS-A-GRILLE BEACH","","","","","FL","","",46,"27.7023N,82.7373W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
93115429,2863.3777,9,2012,2.4507944,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",,0,"-1","-1","-1",,,
93115429,2887.0693,8,2012,5.0984112,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",,0,"-1","-1","-1",,,
93115429,2863.3777,9,2012,1,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",1,0,"-1","-1","-1",-1,2,3
93115429,2887.0693,8,2012,2.5492056,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",,0,"-1","-1","-1",,,
93115429,2863.3777,9,2012,4.9015888,0,"MADEIRA BEACH","","","","","FL","","",45,"27.7984N,82.8002W","27.8506N,82.8443W",,0,"-1","-1","-1",,,
93115429,2887.0693,8,2012,2.5492056,0,"PASS-A-GRILLE BEACH","","","","","FL","","",46,"27.7023N,82.7373W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
93115876,4406.7598,6,2012,6,0,"","","","PANAMA CITY BEACH","","FL","","",31,"30.1916N,85.8324W","30.1916N,85.8324W",,0,"-1","-1","-1",,,
93115876,4406.7598,6,2012,1,0,"SAINT ANDREWS STATE PARK","","4607 STATE PARK LANE","PANAMA CITY","","FL","","32408",31,"30.1339N,85.7390W","30.1916N,85.8324W",1,0,"-1","-1","-1",-1,2,6
93115876,4406.7598,6,2012,1,0,"","","","PANAMA CITY BEACH","","FL","","",31,"30.1916N,85.8324W","30.1916N,85.8324W",1,0,"-1","-1","-1",-1,2,2
93115876,4966.7383,8,2012,1,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",1,0,"-1","-1","-1",-1,2,3
93115876,4406.7598,6,2012,2,0,"SAINT ANDREWS STATE PARK","","4607 STATE PARK LANE","PANAMA CITY","","FL","","32408",31,"30.1339N,85.7390W","30.1916N,85.8324W",,0,"-1","-1","-1",,,
93116097,2017.3352,10,2012,1,0,"","","","HORSESHOE BEACH","","FL","","",39,"29.4415N,83.2873W","29.1416N,83.0353W",1,0,"-1","-1","-1",-1,1,-1
93118185,17551.292,7,2012,0,1,"","","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",5,0,"-1","-1","-1",3,2,4
93118185,27254.813,6,2012,0,1,"","","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",2,0,"-1","-1","-1",2,2,3
93118185,27254.813,6,2012,0,1,"","","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",3,0,"-1","-1","-1",2,2,2
93119931,6962.5676,11,2012,1,0,"MAGNOLIA BEACH PARK","","","","","TX","","",4,"28.5611N,96.5393W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,3
93122892,379.34838,8,2012,0,.6095209,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",,0,"-1","-1","-1",,,
93123349,3676.3013,6,2012,.44434804,0,"BRADENTON BEACH","","","","","FL","","",51,"27.4633N,82.6986W","27.5039N,82.7145W",1,0,"-1","-1","-1",-1,1,-1
93123349,3315.5276,5,2012,.37189217,0,"BRADENTON BEACH","","","","","FL","","",51,"27.4633N,82.6986W","27.5039N,82.7145W",1,0,"-1","-1","-1",-1,1,-1
93123349,5072.5308,7,2012,.18375979,0,"BRADENTON BEACH","","","","","FL","","",51,"27.4633N,82.6986W","27.5039N,82.7145W",1,0,"-1","-1","-1",-1,1,-1
93125044,1590.1728,7,2012,1,0,"","","","JACKSONVILLE BEACH","","FL","","",79,"30.2887N,81.3917W","30.2887N,81.3917W",1,0,"-1","-1","-1",-1,2,4
93127927,437.06439,8,2012,0,1,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",3,0,"-1","-1","-1",1,2,5
93128764,5257.8439,7,2012,1,0,"NORTH BEACH","","","FORT PIERCE","","FL","ST. LUCIE","",70,"27.4486N,80.3266W","27.4486N,80.3266W",1,0,"-1","-1","-1",-1,1,-1
93128764,5012.9064,8,2012,1,0,"NORTH BEACH","","","FORT PIERCE","","FL","ST. LUCIE","",70,"27.4486N,80.3266W","27.4486N,80.3266W",1,0,"-1","-1","-1",-1,1,-1
93128867,1446.0524,6,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",1,1,-1
93132659,4269.8983,12,2012,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
93132659,4269.8983,12,2012,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
93132659,6955.9096,1,2013,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
93133067,363.2153,4,2012,0,1,"PADRE ISLAND NATIONAL SEASHORE","","20420 PARK ROAD 22","CORPUS CHRISTI","","TX","NUECES","",2,"27.4241N,97.2991W","27.8628N,97.3391W",7,0,"-1","-1","-1",3,2,4
93133067,363.2153,4,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",3,2,3
93133067,363.2153,4,2012,0,.6095209,"","","","PANAMA CITY","","FL","","",32,"30.1598N,85.6603W","30.1598N,85.6603W",,0,"-1","-1","-1",,,
93136871,345.47984,7,2012,5,0,"TYBEE ISLAND BEACH","","","","","GA","","",83,"32.0058N,80.8406W","31.8808N,81.1772W",,0,"-1","-1","-1",,,
93136871,345.47984,7,2012,0,1,"SAINT SIMONS ISLAND","","","","","GA","GLYNN","",82,"31.1352N,81.4005W","31.1352N,81.4005W",3,0,"-1","-1","-1",3,2,3
93137832,796.03769,7,2012,1,0,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",1,0,"-1","-1","-1",-1,2,5
93137832,796.03769,7,2012,4,0,"","","","DESTREHAN","","LA","","",12,"29.9439N,90.3512W","29.9537N,90.0777W",,0,"-1","-1","-1",,,
93140113,4886.6823,7,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",3,0,"-1","-1","-1",3,2,2
93140421,1836.7875,9,2012,0,1,"SEASIDE BEACH","","","SEASIDE","SANTA ROSA BEACH","FL","","",28,"30.3205N,86.1422W","30.3741N,86.2332W",4,0,"-1","-1","-1",3,1,-1
93142256,171.61423,11,2012,1,0,"SHELL POINT - NEAR CRAWFORDVILLE","","","SHELL POINT","","FL","","",38,"30.0579N,84.2915W","30.0579N,84.2915W",1,0,"-1","-1","-1",-1,2,1
93144148,2749.5592,12,2012,1,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",1,0,"-1","-1","-1",-1,3,-1
93144148,2749.5592,12,2012,1,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",1,0,"-1","-1","-1",-1,3,-1
93144148,3256.791,10,2012,3.5844189,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",,0,"-1","-1","-1",,3,
93144148,2749.5592,12,2012,1,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",1,0,"-1","-1","-1",-1,3,-1
93144148,2749.5592,12,2012,2.6663226,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",,0,"-1","-1","-1",,3,
93144148,3127.1767,11,2012,2.7492585,0,"","","","YSCLOSKEY","","LA","","",12,"29.8411N,89.6904W","29.9537N,90.0777W",,0,"-1","-1","-1",,3,
93146179,60379.205,4,2012,1,0,"DELRAY BEACH","","","","","FL","","",66,"26.4728N,80.0557W","26.4728N,80.0557W",1,0,"-1","-1","-1",-1,2,3
93146991,196.95436,5,2012,0,1,"","","","REDINGTON SHORES","","FL","PINELLAS","",45,"27.8277N,82.8299W","27.8506N,82.8443W",3,0,"-1","-1","-1",3,1,-1
93147466,14513.656,7,2012,1,0,"","","","SAINT AUGUSTINE BEACH","","FL","","",78,"29.8545N,81.2797W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,1
93147466,22434.082,8,2012,1,0,"","","","SAINT AUGUSTINE BEACH","","FL","","",78,"29.8545N,81.2797W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,1
93150372,406.64658,9,2012,0,1,"BILOXI BEACH","","","BILOXI","","MS","","",16,"30.3939N,88.9143W","30.3943N,88.8963W",3,0,"-1","-1","-1",1,2,3
93151397,1528.5433,5,2012,1,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,1,-1
93152684,262.14948,5,2012,0,1,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",3,0,"-1","-1","-1",2,2,2
93152862,2575.3286,8,2012,1,0,"","","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,1,-1
93152862,3452.5789,9,2012,1,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,1,-1
93152862,3105.3354,7,2012,1,0,"","","","PORTLAND","","TX","SAN PATRICIO","",2,"27.8816N,97.3191W","27.8628N,97.3391W",1,0,"-1","-1","-1",-1,2,4
93156543,1407.5639,7,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",3,0,"-1","-1","-1",3,2,3
93157474,3417.6548,5,2012,0,1,"","","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,0,"-1","-1","-1",2,2,2
93158677,6313.7902,10,2012,1.6977904,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",,0,"-1","-1","-1",,,
